Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
43.0,1.0,1.0,7.0,2.0,1.0,4.0,4.0,0.0,5.0,1.0,5.0,0.0,3.0,0.0,3.0,1.0,21254.0
31.0,1.0,3.0,34.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,23982.0
61.0,1.0,3.0,14.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,5.0,0.0,1.0,2.0,23898.0
33.0,1.0,1.0,13.0,2.0,2.0,3.0,4.0,0.0,3.0,3.0,5.0,0.0,1.0,0.0,2.0,1.0,21716.0
48.0,1.0,1.0,26.0,3.0,2.0,2.0,3.0,0.0,3.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,17259.0
38.0,1.0,1.0,26.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,5.0,0.0,0.0,2.0,22347.0
37.0,0.0,1.0,31.0,2.0,1.0,3.0,4.0,1.0,4.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,24352.0
43.0,1.0,1.0,9.0,3.0,2.0,4.0,5.0,0.0,4.0,1.0,6.0,0.0,1.0,1.0,3.0,1.0,23519.0
30.0,1.0,1.0,9.0,2.0,2.0,4.0,4.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,21381.0
38.0,0.0,1.0,32.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,5.0,1.0,3.0,1.0,3.0,2.0,23127.0
44.0,0.0,1.0,7.0,2.0,1.0,3.0,4.0,1.0,3.0,0.0,6.0,0.0,2.0,1.0,2.0,2.0,24240.0
30.0,1.0,3.0,13.0,3.0,2.0,2.0,3.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,17983.0
61.0,1.0,3.0,14.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,5.0,0.0,1.0,2.0,23898.0
33.0,0.0,1.0,14.0,2.0,2.0,4.0,2.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,21472.0
21.0,0.0,3.0,15.0,3.0,2.0,2.0,3.0,0.0,3.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,17610.0
51.0,1.0,1.0,16.0,2.0,2.0,4.0,4.0,0.0,3.0,1.0,6.0,0.0,5.0,1.0,3.0,1.0,21058.0
59.0,1.0,1.0,9.0,3.0,1.0,2.0,2.0,0.0,5.0,0.0,5.0,1.0,2.0,1.0,1.0,1.0,17670.0
45.0,1.0,1.0,31.0,2.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,20906.0
39.0,1.0,1.0,11.0,3.0,1.0,3.0,4.0,0.0,3.0,1.0,2.0,0.0,5.0,0.0,1.0,1.0,21984.0
44.0,0.0,3.0,13.0,3.0,1.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,19768.0
38.0,1.0,1.0,16.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,4.0,0.0,4.0,1.0,1.0,2.0,18660.0
41.0,0.0,1.0,28.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,5.0,0.0,0.0,2.0,20467.0
34.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,1.0,5.0,0.0,7.0,0.0,4.0,0.0,1.0,2.0,20957.0
36.0,1.0,1.0,7.0,2.0,1.0,4.0,6.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,21655.0
24.0,1.0,1.0,11.0,3.0,1.0,3.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,1.0,2.0,1.0,21973.0
31.0,0.0,1.0,11.0,3.0,2.0,3.0,3.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,24936.0
38.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,3.0,22756.0
29.0,0.0,1.0,9.0,2.0,2.0,3.0,5.0,0.0,3.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,22545.0
44.0,0.0,1.0,23.0,2.0,2.0,3.0,5.0,0.0,3.0,2.0,3.0,0.0,4.0,1.0,1.0,1.0,17290.0
32.0,1.0,3.0,9.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,6.0,1.0,5.0,1.0,2.0,2.0,25260.0
52.0,1.0,1.0,5.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,0.0,3.0,1.0,1.0,3.0,25445.0
27.0,0.0,1.0,16.0,2.0,2.0,2.0,3.0,3.0,5.0,1.0,2.0,0.0,3.0,1.0,0.0,3.0,23793.0
38.0,1.0,1.0,6.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,18420.0
47.0,1.0,3.0,13.0,3.0,1.0,3.0,3.0,1.0,3.0,0.0,4.0,1.0,5.0,1.0,0.0,2.0,19591.0
23.0,1.0,1.0,22.0,3.0,1.0,3.0,4.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,21549.0
49.0,1.0,1.0,26.0,3.0,1.0,3.0,3.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,21567.0
36.0,0.0,1.0,7.0,3.0,2.0,4.0,4.0,0.0,5.0,0.0,6.0,0.0,2.0,0.0,2.0,1.0,20872.0
35.0,1.0,1.0,9.0,2.0,2.0,4.0,5.0,0.0,3.0,1.0,5.0,0.0,5.0,1.0,3.0,1.0,21446.0
33.0,0.0,3.0,23.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,32444.0
26.0,0.0,1.0,12.0,2.0,2.0,3.0,2.0,1.0,5.0,1.0,3.0,0.0,5.0,1.0,2.0,2.0,22678.0
37.0,0.0,1.0,10.0,3.0,2.0,2.0,4.0,0.0,4.0,2.0,6.0,0.0,4.0,1.0,1.0,1.0,20766.0
33.0,1.0,3.0,14.0,2.0,2.0,4.0,5.0,1.0,3.0,0.0,3.0,0.0,3.0,1.0,3.0,2.0,24162.0
54.0,1.0,1.0,6.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,7.0,0.0,4.0,1.0,1.0,0.0,32328.0
32.0,1.0,3.0,13.0,3.0,2.0,3.0,3.0,1.0,3.0,0.0,5.0,0.0,5.0,1.0,1.0,2.0,24204.0
23.0,1.0,1.0,26.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,4.0,1.0,2.0,2.0,17272.0
38.0,1.0,3.0,13.0,3.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,22347.0
47.0,0.0,3.0,12.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,6.0,1.0,5.0,1.0,2.0,2.0,24450.0
31.0,1.0,3.0,11.0,3.0,1.0,4.0,5.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,23887.0
36.0,1.0,3.0,10.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,8.0,0.0,5.0,0.0,2.0,3.0,26501.0
34.0,1.0,1.0,16.0,3.0,2.0,3.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,21459.0
30.0,0.0,1.0,17.0,2.0,1.0,4.0,4.0,0.0,4.0,1.0,2.0,0.0,5.0,0.0,1.0,1.0,21969.0
26.0,0.0,1.0,13.0,3.0,2.0,2.0,3.0,1.0,5.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,19741.0
38.0,1.0,1.0,30.0,3.0,2.0,2.0,3.0,0.0,4.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,18597.0
34.0,1.0,1.0,7.0,3.0,1.0,4.0,3.0,4.0,3.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0,34862.0
24.0,1.0,1.0,16.0,3.0,2.0,3.0,4.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,21178.0
35.0,1.0,3.0,15.0,2.0,1.0,4.0,4.0,1.0,5.0,1.0,7.0,0.0,1.0,1.0,3.0,2.0,25178.0
40.0,0.0,1.0,13.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,5.0,0.0,1.0,2.0,19876.0
27.0,0.0,1.0,18.0,3.0,2.0,3.0,4.0,1.0,5.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,23419.0
34.0,0.0,1.0,13.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,5.0,0.0,3.0,1.0,0.0,2.0,22347.0
31.0,1.0,1.0,18.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,20855.0
36.0,1.0,1.0,30.0,3.0,1.0,2.0,4.0,0.0,5.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,22692.0
52.0,1.0,1.0,7.0,2.0,2.0,4.0,4.0,0.0,3.0,1.0,3.0,0.0,4.0,1.0,1.0,1.0,21401.0
37.0,1.0,3.0,9.0,3.0,2.0,4.0,5.0,3.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,3.0,26274.0
31.0,1.0,3.0,13.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,5.0,0.0,1.0,1.0,1.0,2.0,21929.0
42.0,1.0,1.0,30.0,3.0,2.0,2.0,3.0,3.0,5.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,22406.0
35.0,1.0,1.0,15.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,21540.0
46.0,1.0,1.0,12.0,3.0,0.0,3.0,6.0,1.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,24447.0
47.0,1.0,3.0,9.0,1.0,1.0,4.0,6.0,4.0,4.0,0.0,5.0,1.0,5.0,1.0,1.0,0.0,35550.0
31.0,1.0,2.0,8.0,2.0,2.0,3.0,4.0,1.0,5.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,21410.0
53.0,1.0,3.0,8.0,3.0,2.0,2.0,3.0,4.0,3.0,1.0,7.0,0.0,3.0,1.0,0.0,0.0,29852.0
36.0,1.0,3.0,10.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,8.0,0.0,5.0,0.0,3.0,3.0,26501.0
38.0,1.0,1.0,13.0,2.0,2.0,3.0,1.0,0.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,18578.0
35.0,1.0,1.0,7.0,3.0,2.0,4.0,4.0,1.0,4.0,0.0,3.0,0.0,5.0,0.0,1.0,2.0,23003.0
25.0,1.0,3.0,10.0,2.0,1.0,3.0,4.0,1.0,3.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,23677.0
34.0,0.0,1.0,7.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,32136.0
34.0,1.0,1.0,13.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,7.0,0.0,3.0,1.0,0.0,2.0,19505.0
35.0,1.0,1.0,22.0,3.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,17426.0
44.0,1.0,1.0,19.0,2.0,2.0,3.0,5.0,4.0,4.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,33014.0
37.0,1.0,1.0,15.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,0.0,4.0,1.0,1.0,3.0,28774.0
28.0,1.0,3.0,16.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,22783.0
32.0,1.0,1.0,11.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,4.0,0.0,5.0,1.0,1.0,1.0,18312.0
30.0,1.0,1.0,22.0,2.0,1.0,4.0,6.0,0.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,20846.0
31.0,0.0,3.0,29.0,2.0,1.0,4.0,4.0,3.0,5.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,27090.0
42.0,1.0,1.0,26.0,2.0,2.0,3.0,4.0,1.0,5.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,21750.0
31.0,1.0,3.0,13.0,2.0,2.0,2.0,4.0,0.0,3.0,1.0,4.0,0.0,4.0,1.0,1.0,1.0,17329.0
29.0,0.0,1.0,13.0,2.0,2.0,3.0,5.0,0.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,21381.0
41.0,1.0,3.0,9.0,3.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,24393.0
28.0,0.0,1.0,6.0,3.0,2.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,17154.0
36.0,0.0,1.0,30.0,2.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,20674.0
34.0,1.0,3.0,15.0,2.0,1.0,3.0,3.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,20714.0
55.0,1.0,1.0,10.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,36457.0
33.0,1.0,3.0,14.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,22104.0
25.0,1.0,3.0,17.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,3.0,2.0,22938.0
21.0,1.0,1.0,9.0,3.0,2.0,3.0,4.0,0.0,3.0,2.0,2.0,0.0,5.0,1.0,2.0,1.0,18230.0
39.0,0.0,1.0,15.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,21.0,0.0,2.0,1.0,0.0,2.0,21782.0
31.0,1.0,3.0,12.0,3.0,1.0,2.0,5.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,24796.0
50.0,1.0,1.0,34.0,3.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,18221.0
37.0,1.0,1.0,17.0,2.0,2.0,3.0,4.0,3.0,5.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,26999.0
29.0,1.0,1.0,9.0,3.0,2.0,3.0,4.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,26935.0
32.0,1.0,3.0,12.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,24154.0
38.0,0.0,1.0,24.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,18688.0
51.0,1.0,1.0,9.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,0.0,4.0,1.0,1.0,3.0,28116.0
32.0,1.0,1.0,15.0,2.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,0.0,5.0,0.0,2.0,2.0,23102.0
38.0,1.0,1.0,16.0,3.0,1.0,3.0,3.0,0.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,22347.0
36.0,1.0,1.0,16.0,2.0,1.0,4.0,5.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,29363.0
46.0,1.0,1.0,16.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,21026.0
35.0,1.0,1.0,26.0,3.0,2.0,4.0,4.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,3.0,1.0,21339.0
56.0,1.0,1.0,21.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,37400.0
33.0,1.0,3.0,13.0,3.0,2.0,2.0,3.0,1.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,22347.0
39.0,1.0,1.0,24.0,2.0,1.0,4.0,5.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,27501.0
35.0,1.0,1.0,36.0,3.0,2.0,3.0,4.0,1.0,3.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,24107.0
50.0,1.0,1.0,13.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,6.0,1.0,4.0,1.0,1.0,4.0,33740.0
23.0,1.0,1.0,32.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,17904.0
36.0,1.0,3.0,8.0,2.0,2.0,3.0,3.0,0.0,3.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,17644.0
29.0,1.0,1.0,22.0,2.0,2.0,3.0,4.0,0.0,3.0,1.0,3.0,0.0,4.0,1.0,2.0,1.0,20885.0
38.0,0.0,1.0,14.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,22347.0
49.0,1.0,1.0,31.0,2.0,1.0,2.0,3.0,0.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,18211.0
36.0,1.0,1.0,12.0,2.0,2.0,2.0,5.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,17741.0
36.0,1.0,1.0,23.0,3.0,2.0,3.0,2.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,21104.0
32.0,1.0,1.0,18.0,2.0,2.0,3.0,4.0,0.0,3.0,1.0,5.0,1.0,3.0,0.0,1.0,1.0,21034.0
32.0,1.0,1.0,9.0,2.0,2.0,3.0,4.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,21373.0
46.0,1.0,1.0,17.0,2.0,2.0,4.0,4.0,0.0,3.0,1.0,5.0,0.0,5.0,0.0,3.0,1.0,21332.0
30.0,1.0,3.0,26.0,2.0,2.0,4.0,5.0,1.0,3.0,1.0,3.0,0.0,4.0,1.0,1.0,2.0,27298.0
28.0,0.0,1.0,7.0,1.0,2.0,3.0,5.0,1.0,5.0,1.0,7.0,0.0,3.0,1.0,1.0,2.0,22976.0
40.0,1.0,2.0,10.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,25067.0
42.0,1.0,1.0,19.0,2.0,2.0,3.0,4.0,0.0,3.0,0.0,5.0,1.0,3.0,1.0,1.0,1.0,23444.0
50.0,1.0,1.0,7.0,1.0,1.0,3.0,5.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,32642.0
35.0,1.0,3.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,19717.0
36.0,1.0,1.0,13.0,2.0,2.0,3.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0,2.0,1.0,19678.0
27.0,0.0,1.0,13.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,6.0,0.0,3.0,1.0,0.0,2.0,22347.0
45.0,1.0,2.0,7.0,2.0,0.0,3.0,5.0,1.0,3.0,3.0,6.0,0.0,5.0,1.0,2.0,2.0,24663.0
37.0,1.0,1.0,6.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0,20993.0
46.0,1.0,1.0,15.0,2.0,2.0,4.0,4.0,1.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,22375.0
24.0,1.0,1.0,27.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,2.0,0.0,4.0,1.0,3.0,2.0,20950.0
36.0,1.0,3.0,7.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,3.0,0.0,4.0,0.0,1.0,3.0,25973.0
45.0,1.0,1.0,11.0,3.0,2.0,3.0,4.0,1.0,4.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,24611.0
32.0,1.0,3.0,14.0,2.0,2.0,3.0,5.0,0.0,3.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,21007.0
33.0,0.0,3.0,6.0,2.0,1.0,2.0,2.0,1.0,5.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,20376.0
38.0,1.0,1.0,27.0,2.0,2.0,3.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,18564.0
46.0,1.0,1.0,13.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,7.0,0.0,2.0,0.0,2.0,3.0,25845.0
38.0,1.0,1.0,15.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,17288.0
57.0,1.0,2.0,15.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,8.0,0.0,4.0,1.0,1.0,4.0,38395.0
18.0,1.0,3.0,16.0,3.0,1.0,3.0,4.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,16200.0
28.0,0.0,3.0,10.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,22347.0
39.0,1.0,1.0,18.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,5.0,0.0,3.0,1.0,1.0,2.0,20295.0
56.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,5.0,0.0,1.0,0.0,3.0,3.0,28917.0
54.0,0.0,2.0,32.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,32328.0
31.0,1.0,1.0,8.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,17695.0
41.0,1.0,3.0,6.0,3.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,0.0,3.0,1.0,1.0,3.0,23392.0
32.0,1.0,3.0,16.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,4.0,1.0,1.0,2.0,20396.0
31.0,0.0,1.0,10.0,2.0,2.0,3.0,4.0,0.0,3.0,1.0,6.0,0.0,3.0,1.0,1.0,1.0,20775.0
30.0,0.0,1.0,9.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,5.0,0.0,3.0,1.0,0.0,1.0,17097.0
32.0,0.0,1.0,6.0,2.0,2.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,17314.0
28.0,1.0,1.0,7.0,3.0,2.0,3.0,4.0,0.0,4.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,22494.0
37.0,1.0,1.0,9.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,6.0,1.0,4.0,0.0,1.0,2.0,25640.0
34.0,1.0,3.0,16.0,2.0,1.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,17220.0
42.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,0.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,17593.0
41.0,1.0,3.0,21.0,2.0,1.0,3.0,4.0,1.0,5.0,1.0,3.0,0.0,3.0,0.0,2.0,2.0,23317.0
34.0,0.0,1.0,14.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,0.0,5.0,1.0,2.0,2.0,24646.0
42.0,1.0,3.0,11.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,7.0,0.0,4.0,0.0,1.0,4.0,33303.0
31.0,1.0,3.0,36.0,2.0,2.0,4.0,4.0,1.0,5.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,22793.0
39.0,1.0,1.0,30.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,2.0,2.0,24423.0
41.0,1.0,1.0,20.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,5.0,0.0,4.0,1.0,1.0,1.0,17451.0
30.0,1.0,2.0,6.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,17064.0
56.0,1.0,1.0,9.0,3.0,2.0,3.0,5.0,2.0,5.0,1.0,0.0,0.0,5.0,0.0,2.0,4.0,37716.0
44.0,1.0,1.0,16.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,21465.0
55.0,1.0,1.0,24.0,1.0,1.0,3.0,4.0,3.0,3.0,0.0,2.0,0.0,5.0,1.0,1.0,3.0,29417.0
39.0,0.0,1.0,14.0,2.0,2.0,3.0,2.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,21288.0
49.0,1.0,3.0,9.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,5.0,0.0,3.0,0.0,2.0,2.0,26798.0
28.0,1.0,1.0,24.0,1.0,2.0,3.0,4.0,0.0,4.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,21736.0
57.0,1.0,1.0,15.0,2.0,1.0,4.0,4.0,0.0,5.0,1.0,6.0,1.0,4.0,1.0,2.0,1.0,22935.0
39.0,1.0,3.0,14.0,3.0,1.0,3.0,5.0,1.0,3.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,22706.0
35.0,1.0,1.0,15.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,20098.0
23.0,1.0,1.0,10.0,3.0,2.0,2.0,2.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,17819.0
38.0,1.0,3.0,13.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,20605.0
34.0,0.0,3.0,10.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,21538.0
44.0,0.0,1.0,34.0,2.0,1.0,3.0,4.0,3.0,5.0,0.0,2.0,0.0,4.0,0.0,1.0,3.0,29498.0
33.0,0.0,1.0,9.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,6.0,1.0,5.0,1.0,2.0,2.0,23676.0
42.0,1.0,2.0,16.0,2.0,1.0,2.0,3.0,4.0,5.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,31799.0
51.0,0.0,3.0,19.0,3.0,0.0,4.0,4.0,3.0,3.0,3.0,6.0,0.0,5.0,1.0,3.0,3.0,27886.0
52.0,1.0,1.0,9.0,3.0,2.0,3.0,6.0,1.0,4.0,1.0,7.0,0.0,2.0,0.0,1.0,2.0,24160.0
44.0,1.0,1.0,14.0,2.0,1.0,3.0,4.0,3.0,5.0,1.0,2.0,0.0,5.0,1.0,1.0,3.0,28663.0
22.0,0.0,3.0,16.0,3.0,2.0,3.0,4.0,0.0,3.0,3.0,3.0,0.0,4.0,0.0,1.0,1.0,21288.0
38.0,1.0,3.0,16.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,2.0,20343.0
37.0,0.0,3.0,17.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,0.0,2.0,1.0,2.0,3.0,28658.0
36.0,1.0,1.0,7.0,3.0,2.0,2.0,5.0,0.0,3.0,3.0,3.0,0.0,4.0,1.0,1.0,1.0,21537.0
48.0,1.0,1.0,6.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,7.0,0.0,3.0,1.0,0.0,4.0,33265.0
36.0,0.0,3.0,7.0,3.0,0.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,5.0,1.0,1.0,3.0,27467.0
45.0,1.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,20770.0
